SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2008-09	01	0100002	-2	-2	-2.0	-2	4	-2.0	-2
2008-09	01	0100005	21	976	2.1	171	267	64.0	10
2008-09	01	0100006	21	1671	1.3	325	485	67.0	12
2008-09	01	0100007	30	3823	0.8	775	865	89.6	21
2008-09	01	0100008	19	2820	0.7	663	654	100.0	5
2008-09	01	0100009	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100011	12	397	3.0	87	112	77.7	3
2008-09	01	0100012	9	647	1.4	138	178	77.5	6
2008-09	01	0100013	5	1222	0.4	283	-2	-2.0	10
2008-09	01	0100015	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100016	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100018	-2	-2	-2.0	-2	60	-2.0	-2
2008-09	01	0100019	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100020	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100021	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100022	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100023	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100024	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100026	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100028	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100029	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100030	16	1017	1.6	176	278	63.3	10
2008-09	01	0100032	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100033	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100035	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100036	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100037	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100038	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100039	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100040	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100041	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100042	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100043	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100044	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100045	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100046	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100060	4	434	0.9	93	127	73.2	6
2008-09	01	0100090	21	603	3.5	102	179	57.0	15
2008-09	01	0100100	11	729	1.5	149	175	85.1	1
2008-09	01	0100120	7	889	0.8	197	224	87.9	4
2008-09	01	0100173	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100174	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100175	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100176	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100178	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100179	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100180	14	678	2.1	144	213	67.6	3
2008-09	01	0100181	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100183	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100184	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100185	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100186	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100187	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	01	0100210	13	1721	0.8	371	382	97.1	1
2008-09	01	0100240	33	2977	1.1	593	797	74.4	19
2008-09	01	0100270	56	7873	0.7	1549	2137	72.5	35
2008-09	01	0100300	15	297	5.0	43	101	42.6	0
2008-09	01	0100330	9	1104	0.8	157	315	49.8	14
2008-09	01	0100360	25	999	2.5	194	288	67.4	5
2008-09	01	0100390	349	8089	4.3	1210	2552	47.4	65
2008-09	01	0100420	24	2332	1.0	456	620	73.5	27
2008-09	01	0100450	-3	374	-3.0	77	103	74.8	1
2008-09	01	0100480	9	498	1.8	69	118	58.5	5
2008-09	01	0100510	-3	1025	-3.0	223	295	75.6	37
2008-09	01	0100540	54	2614	2.1	562	747	75.2	23
2008-09	01	0100600	33	1197	2.8	199	338	58.9	13
2008-09	01	0100630	14	1176	1.2	215	323	66.6	16
2008-09	01	0100660	45	2106	2.1	395	541	73.0	33
2008-09	01	0100690	10	563	1.8	109	161	67.7	8
2008-09	01	0100720	8	1060	0.8	211	282	74.8	20
2008-09	01	0100750	-3	621	-3.0	115	158	72.8	6
2008-09	01	0100780	4	826	0.5	195	234	83.3	12
2008-09	01	0100810	4	663	0.6	118	167	70.7	3
2008-09	01	0100840	38	907	4.2	154	253	60.9	14
2008-09	01	0100870	13	486	2.7	115	164	70.1	2
2008-09	01	0100900	20	411	4.9	74	123	60.2	12
2008-09	01	0100930	4	960	0.4	190	270	70.4	1
2008-09	01	0100960	-3	707	-3.0	144	180	80.0	4
2008-09	01	0100990	15	873	1.7	164	202	81.2	3
2008-09	01	0101020	71	2789	2.5	536	741	72.3	33
2008-09	01	0101050	9	798	1.1	170	231	73.6	3
2008-09	01	0101080	-3	364	-3.0	78	124	62.9	4
2008-09	01	0101110	22	1327	1.7	258	376	68.6	25
2008-09	01	0101140	13	2460	0.5	461	688	67.0	42
2008-09	01	0101170	30	2614	1.1	527	769	68.5	9
2008-09	01	0101200	-3	742	-3.0	151	211	71.6	11
2008-09	01	0101230	115	2527	4.5	464	717	64.7	54
2008-09	01	0101260	8	273	2.9	69	74	93.2	4
2008-09	01	0101290	51	3316	1.5	659	901	73.1	34
2008-09	01	0101320	39	1901	2.0	382	482	79.3	15
2008-09	01	0101350	26	1315	2.0	283	395	71.6	17
2008-09	01	0101380	10	2597	0.4	503	697	72.2	18
2008-09	01	0101410	25	869	2.9	177	242	73.1	7
2008-09	01	0101440	4	771	0.5	139	248	56.0	40
2008-09	01	0101470	15	764	2.0	142	213	66.7	12
2008-09	01	0101530	34	1323	2.6	282	352	80.1	19
2008-09	01	0101560	7	795	0.9	163	228	71.5	5
2008-09	01	0101590	16	951	1.7	197	256	77.0	9
2008-09	01	0101620	4	1559	0.3	280	419	66.8	30
2008-09	01	0101640	-3	357	-3.0	84	102	82.4	6
2008-09	01	0101660	8	776	1.0	132	194	68.0	15
2008-09	01	0101680	10	448	2.2	76	130	58.5	14
2008-09	01	0101690	-3	544	-3.0	111	147	75.5	4
2008-09	01	0101710	-3	918	-3.0	192	261	73.6	1
2008-09	01	0101720	6	469	1.3	89	124	71.8	11
2008-09	01	0101730	21	910	2.3	189	248	76.2	4
2008-09	01	0101740	17	810	2.1	125	210	59.5	16
2008-09	01	0101760	19	1043	1.8	217	269	80.7	15
2008-09	01	0101770	16	1941	0.8	403	540	74.6	32
2008-09	01	0101800	105	6918	1.5	1351	1985	68.1	47
2008-09	01	0101830	30	1751	1.7	370	533	69.4	19
2008-09	01	0101860	-3	503	-3.0	102	149	68.5	8
2008-09	01	0101890	16	778	2.1	192	233	82.4	7
2008-09	01	0101920	164	11277	1.4	2194	3185	68.9	162
2008-09	01	0101950	15	652	2.3	114	185	61.6	10
2008-09	01	0101980	12	256	4.7	59	86	68.6	5
2008-09	01	0102010	47	2677	1.8	590	734	80.4	10
2008-09	01	0102040	12	1733	0.7	367	493	74.4	13
2008-09	01	0102070	11	3006	0.4	566	807	70.1	15
2008-09	01	0102100	42	2541	1.6	516	684	75.4	10
2008-09	01	0102130	-3	178	-3.0	53	56	94.6	3
2008-09	01	0102160	6	573	1.0	112	192	58.3	4
2008-09	01	0102190	5	985	0.5	167	304	54.9	3
2008-09	01	0102220	112	5816	1.9	1142	1592	71.7	15
2008-09	01	0102250	6	532	1.1	110	140	78.6	7
2008-09	01	0102310	23	1033	2.2	189	254	74.4	9
2008-09	01	0102350	-3	429	-3.0	77	118	65.3	14
2008-09	01	0102370	253	18496	1.4	3369	5167	65.2	148
2008-09	01	0102400	25	1313	1.9	223	354	63.0	23
2008-09	01	0102430	49	7833	0.6	1279	2440	52.4	85
2008-09	01	0102480	66	2296	2.9	447	639	70.0	17
2008-09	01	0102490	-3	1320	-3.0	334	352	94.9	2
2008-09	01	0102520	10	764	1.3	170	203	83.7	7
2008-09	01	0102550	-3	416	-3.0	97	115	84.3	4
2008-09	01	0102580	-3	1272	-3.0	237	358	66.2	3
2008-09	01	0102610	11	400	2.8	85	116	73.3	3
2008-09	01	0102635	-1	1167	-1.0	236	330	71.5	4
2008-09	01	0102640	4	781	0.5	157	232	67.7	7
2008-09	01	0102650	-1	1227	-1.0	232	322	72.0	20
2008-09	01	0102670	-3	542	-3.0	120	152	78.9	2
2008-09	01	0102700	37	1666	2.2	265	395	67.1	30
2008-09	01	0102730	8	898	0.9	182	252	72.2	29
2008-09	01	0102760	5	325	1.5	61	80	76.3	1
2008-09	01	0102790	14	634	2.2	100	187	53.5	16
2008-09	01	0102820	16	644	2.5	138	192	71.9	8
2008-09	01	0102850	4	417	1.0	101	105	96.2	0
2008-09	01	0102880	35	1011	3.5	203	328	61.9	14
2008-09	01	0102910	-3	676	-3.0	148	200	74.0	10
2008-09	01	0102940	10	747	1.3	163	207	78.7	3
2008-09	01	0102970	6	975	0.6	192	304	63.2	28
2008-09	01	0103000	13	349	3.7	58	101	57.4	3
2008-09	01	0103030	48	7432	0.6	1597	1918	83.3	51
2008-09	01	0103062	40	2334	1.7	507	679	74.7	14
2008-09	01	0103090	9	845	1.1	159	220	72.3	21
2008-09	01	0103120	9	699	1.3	139	189	73.5	12
2008-09	01	0103150	15	716	2.1	141	232	60.8	12
2008-09	01	0103180	44	2355	1.9	455	650	70.0	40
2008-09	01	0103210	14	967	1.4	189	292	64.7	18
2008-09	01	0103240	12	607	2.0	104	142	73.2	10
2008-09	01	0103270	5	432	1.2	85	128	66.4	9
2008-09	01	0103300	-3	473	-3.0	96	131	73.3	4
2008-09	01	0103330	11	630	1.8	131	182	72.0	12
2008-09	01	0103360	85	2903	2.9	552	804	68.7	63
2008-09	01	0103390	139	4807	2.9	878	1265	69.4	51
2008-09	01	0103420	7	447	1.6	79	116	68.1	0
2008-09	01	0103430	10	1678	0.6	387	419	92.4	2
2008-09	01	0103450	60	2343	2.6	341	667	51.1	6
2008-09	01	0103480	5	1135	0.4	238	300	79.3	8
2008-09	01	0103510	9	669	1.3	132	189	69.8	5
2008-09	01	0103540	-3	344	-3.0	63	87	72.4	4
2008-09	01	0103580	-3	818	-3.0	197	217	90.8	4
2008-09	02	0200001	144	974	14.8	141	291	48.5	2
2008-09	02	0200003	80	563	14.2	89	145	61.4	5
2008-09	02	0200004	23	115	20.0	18	44	40.9	4
2008-09	02	0200005	8	99	8.1	11	26	42.3	3
2008-09	02	0200006	-1	426	-1.0	89	-2	-2.0	0
2008-09	02	0200007	-3	65	-3.0	16	24	66.7	0
2008-09	02	0200010	0	11	0.0	-1	3	-1.0	-1
2008-09	02	0200020	66	510	12.9	94	118	79.7	5
2008-09	02	0200030	-3	39	-3.0	10	11	90.9	0
2008-09	02	0200050	8	117	6.8	23	44	52.3	1
2008-09	02	0200060	15	125	12.0	26	35	74.3	0
2008-09	02	0200070	6	174	3.4	47	54	87.0	0
2008-09	02	0200090	19	183	10.4	19	62	30.6	0
2008-09	02	0200100	56	431	13.0	48	114	42.1	0
2008-09	02	0200120	19	174	10.9	32	49	65.3	4
2008-09	02	0200130	106	1102	9.6	221	260	85.0	12
2008-09	02	0200150	61	741	8.2	155	197	78.7	5
2008-09	02	0200180	717	15220	4.7	2967	3960	74.9	113
2008-09	02	0200210	107	1738	6.2	348	511	68.1	14
2008-09	02	0200240	21	408	5.1	91	106	85.8	0
2008-09	02	0200270	4	101	4.0	20	22	90.9	1
2008-09	02	0200300	-3	45	-3.0	5	18	27.8	1
2008-09	02	0200330	-3	23	-3.0	4	5	80.0	0
2008-09	02	0200360	-3	30	-3.0	4	7	57.1	1
2008-09	02	0200390	186	3246	5.7	680	866	78.5	13
2008-09	02	0200450	-3	44	-3.0	12	18	66.7	0
2008-09	02	0200480	40	864	4.6	197	228	86.4	7
2008-09	02	0200485	16	134	11.9	17	32	53.1	2
2008-09	02	0200510	370	5265	7.0	1012	1325	76.4	19
2008-09	02	0200520	14	105	13.3	22	32	68.8	2
2008-09	02	0200525	0	87	0.0	24	29	82.8	0
2008-09	02	0200540	168	622	27.0	76	74	100.0	2
2008-09	02	0200570	22	204	10.8	35	72	48.6	1
2008-09	02	0200600	348	4383	7.9	876	1220	71.8	15
2008-09	02	0200610	83	531	15.6	122	176	69.3	8
2008-09	02	0200625	90	576	15.6	97	174	55.7	11
2008-09	02	0200630	0	7	0.0	-1	0	-1.0	-1
2008-09	02	0200660	-3	178	-3.0	47	58	81.0	1
2008-09	02	0200670	0	28	0.0	8	11	72.7	0
2008-09	02	0200680	-3	59	-3.0	11	15	73.3	1
2008-09	02	0200690	-3	38	-3.0	5	7	71.4	0
2008-09	02	0200700	-3	48	-3.0	11	18	61.1	0
2008-09	02	0200710	14	181	7.7	28	53	52.8	8
2008-09	02	0200715	0	12	0.0	4	9	44.4	0
2008-09	02	0200720	-3	111	-3.0	11	15	73.3	0
2008-09	02	0200730	4	56	7.1	9	20	45.0	1
2008-09	02	0200760	15	114	13.2	21	30	70.0	2
2008-09	02	0200770	0	134	0.0	21	56	37.5	1
2008-09	02	0200775	5	75	6.7	17	22	77.3	2
2008-09	02	0200780	7	229	3.1	50	60	83.3	1
2008-09	02	0200800	9	62	14.5	14	20	70.0	0
2008-09	02	0200810	4	117	3.4	31	36	86.1	0
2008-09	02	0200840	0	49	0.0	8	13	61.5	0
2008-09	02	0200862	27	426	6.3	62	155	40.0	2
2008-09	04	0400001	40	1792	2.2	371	455	81.5	-1
2008-09	04	0400003	85	810	10.5	151	221	68.3	-1
2008-09	04	0400004	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400005	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400016	36	313	11.5	86	51	100.0	-1
2008-09	04	0400018	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400019	11	162	6.8	26	-2	-2.0	-1
2008-09	04	0400020	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400021	6	101	5.9	16	26	61.5	-1
2008-09	04	0400022	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400023	86	413	20.8	74	140	52.9	-1
2008-09	04	0400026	13	172	7.6	35	57	61.4	-1
2008-09	04	0400028	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400031	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400033	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400034	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400036	8	104	7.7	19	41	46.3	-1
2008-09	04	0400037	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400038	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400040	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400041	-3	209	-3.0	22	-2	-2.0	-1
2008-09	04	0400043	6	250	2.4	67	-2	-2.0	-1
2008-09	04	0400045	-2	-2	-2.0	-2	12	-2.0	-2
2008-09	04	0400047	62	233	26.6	69	68	100.0	-1
2008-09	04	0400048	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400052	18	202	8.9	34	55	61.8	-1
2008-09	04	0400053	0	283	0.0	49	73	67.1	-1
2008-09	04	0400054	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400055	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400056	-3	195	-3.0	33	58	56.9	-1
2008-09	04	0400057	71	100	71.0	7	-2	-2.0	-1
2008-09	04	0400059	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400061	89	156	57.0	50	-2	-2.0	-1
2008-09	04	0400062	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400064	20	65	30.8	20	13	100.0	-1
2008-09	04	0400065	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400067	-3	37	-3.0	12	5	100.0	-1
2008-09	04	0400068	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400069	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400070	4	220	1.8	48	59	81.4	-1
2008-09	04	0400071	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400072	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400074	5	504	1.0	85	122	69.7	-1
2008-09	04	0400075	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400077	34	140	24.3	45	-2	-2.0	-1
2008-09	04	0400078	106	241	44.0	62	-2	-2.0	-1
2008-09	04	0400079	41	180	22.8	45	-2	-2.0	-1
2008-09	04	0400081	7	124	5.6	21	40	52.5	-1
2008-09	04	0400082	174	2424	7.2	442	-2	-2.0	-1
2008-09	04	0400083	540	1100	49.1	282	217	100.0	-1
2008-09	04	0400085	41	70	58.6	32	20	100.0	-1
2008-09	04	0400088	-2	-2	-2.0	-2	11	-2.0	-2
2008-09	04	0400089	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400090	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400092	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400093	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400094	45	101	44.5	20	-2	-2.0	-1
2008-09	04	0400095	35	106	33.0	56	-2	-2.0	-1
2008-09	04	0400096	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400097	9	212	4.3	36	57	63.2	-1
2008-09	04	0400098	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400099	28	64	43.8	15	-2	-2.0	-1
2008-09	04	0400100	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400101	33	178	18.5	24	41	58.5	-1
2008-09	04	0400102	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400103	103	617	16.7	191	58	100.0	-1
2008-09	04	0400104	5	53	9.4	8	11	72.7	-1
2008-09	04	0400105	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400106	-3	273	-3.0	56	-2	-2.0	-1
2008-09	04	0400107	178	311	57.2	141	-2	-2.0	-1
2008-09	04	0400108	105	251	41.8	155	-2	-2.0	-1
2008-09	04	0400109	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400111	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400112	8	38	21.0	-1	11	-1.0	-1
2008-09	04	0400113	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400114	36	124	29.0	21	-2	-2.0	-1
2008-09	04	0400115	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400116	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400120	-4	668	-4.0	-1	-2	-1.0	-1
2008-09	04	0400121	-2	240	-2.0	101	-2	-2.0	-1
2008-09	04	0400122	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400124	71	179	39.7	21	-2	-2.0	-1
2008-09	04	0400125	5	185	2.7	39	-2	-2.0	-1
2008-09	04	0400126	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400128	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400129	4	14	28.6	-1	5	-1.0	-1
2008-09	04	0400130	8	94	8.5	12	38	31.6	-1
2008-09	04	0400131	-3	135	-3.0	27	38	71.1	-1
2008-09	04	0400133	4	87	4.6	17	28	60.7	-1
2008-09	04	0400134	-3	126	-3.0	26	43	60.5	-1
2008-09	04	0400135	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400136	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400138	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400141	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400142	15	102	14.7	24	-2	-2.0	-1
2008-09	04	0400143	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400144	25	162	15.4	19	37	51.4	-1
2008-09	04	0400145	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400146	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400147	11	141	7.8	-1	-2	-2.0	-1
2008-09	04	0400148	-2	-2	-2.0	-2	24	-2.0	-2
2008-09	04	0400149	57	194	29.4	65	-2	-2.0	-1
2008-09	04	0400150	-2	-2	-2.0	-2	2	-2.0	-2
2008-09	04	0400151	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400152	-2	-2	-2.0	-2	7	-2.0	-2
2008-09	04	0400153	9	101	8.9	25	18	100.0	-1
2008-09	04	0400154	5	130	3.8	36	-2	-2.0	-1
2008-09	04	0400155	-2	-2	-2.0	-2	34	-2.0	-2
2008-09	04	0400157	33	366	9.0	24	68	35.3	-1
2008-09	04	0400159	36	139	25.9	16	-2	-2.0	-1
2008-09	04	0400160	-3	41	-3.0	8	-2	-2.0	-1
2008-09	04	0400161	26	292	8.9	59	-2	-2.0	-1
2008-09	04	0400162	30	324	9.3	106	-2	-2.0	-1
2008-09	04	0400163	62	145	42.8	96	5	100.0	-1
2008-09	04	0400164	-2	-2	-2.0	-2	11	-2.0	-2
2008-09	04	0400165	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400178	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400181	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400182	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400184	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400185	-2	-2	-2.0	-2	35	-2.0	-2
2008-09	04	0400187	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400188	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400189	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400190	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400191	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400192	34	88	38.6	36	-2	-2.0	-1
2008-09	04	0400197	6	42	14.3	14	-2	-2.0	-1
2008-09	04	0400198	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400201	40	129	31.0	39	-2	-2.0	-1
2008-09	04	0400202	9	167	5.4	29	47	61.7	-1
2008-09	04	0400204	42	302	13.9	90	-2	-2.0	-1
2008-09	04	0400205	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400206	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400207	26	49	53.1	-1	12	-1.0	-1
2008-09	04	0400208	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400209	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400210	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400211	5	199	2.5	40	-2	-2.0	-1
2008-09	04	0400212	28	413	6.8	95	89	100.0	-1
2008-09	04	0400213	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400214	-2	-2	-2.0	-2	10	-2.0	-2
2008-09	04	0400216	94	597	15.8	180	-2	-2.0	-1
2008-09	04	0400217	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400218	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400219	348	565	61.6	277	60	100.0	-1
2008-09	04	0400221	-2	-2	-2.0	-2	8	-2.0	-2
2008-09	04	0400223	8	151	5.3	23	45	51.1	-1
2008-09	04	0400225	4	414	1.0	72	94	76.6	-1
2008-09	04	0400227	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400229	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400230	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400231	-3	105	-3.0	18	30	60.0	-1
2008-09	04	0400232	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400234	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400235	-3	49	-3.0	18	36	50.0	-1
2008-09	04	0400236	18	30	60.0	4	-2	-2.0	-1
2008-09	04	0400237	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400238	11	178	6.2	50	-2	-2.0	-1
2008-09	04	0400239	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400240	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400241	-2	46	-2.0	-2	-2	-2.0	-2
2008-09	04	0400243	37	213	17.4	81	55	100.0	-1
2008-09	04	0400244	13	198	6.6	28	72	38.9	-1
2008-09	04	0400245	8	62	12.9	7	11	63.6	-1
2008-09	04	0400246	-2	-2	-2.0	-2	5	-2.0	-2
2008-09	04	0400248	5	67	7.5	14	26	53.8	-1
2008-09	04	0400249	24	54	44.4	10	17	58.8	-1
2008-09	04	0400250	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400252	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400253	18	100	18.0	37	33	100.0	-1
2008-09	04	0400254	75	229	32.8	81	-2	-2.0	-1
2008-09	04	0400255	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400256	6	31	19.3	-1	7	-1.0	-1
2008-09	04	0400257	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400258	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400259	15	185	8.1	32	47	68.1	-1
2008-09	04	0400260	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400261	70	204	34.3	73	-2	-2.0	-1
2008-09	04	0400263	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400264	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400266	17	88	19.3	59	-2	-2.0	-1
2008-09	04	0400267	17	84	20.2	22	-2	-2.0	-1
2008-09	04	0400268	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400273	55	106	51.9	16	-2	-2.0	-1
2008-09	04	0400274	106	170	62.3	63	-2	-2.0	-1
2008-09	04	0400275	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400276	69	131	52.7	16	-2	-2.0	-1
2008-09	04	0400277	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400278	-2	34	-2.0	28	-2	-2.0	-1
2008-09	04	0400279	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400280	68	238	28.6	38	44	86.4	-1
2008-09	04	0400281	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400282	16	129	12.4	23	41	56.1	-1
2008-09	04	0400283	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400284	9	107	8.4	15	35	42.9	-1
2008-09	04	0400285	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400286	-2	-2	-2.0	-2	10	-2.0	-2
2008-09	04	0400287	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400288	29	321	9.0	100	-2	-2.0	-1
2008-09	04	0400290	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400295	193	2066	9.3	437	620	70.5	-1
2008-09	04	0400296	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	04	0400297	15	44	34.1	8	13	61.5	-1
2008-09	04	0400298	-2	-2	-2.0	-2	9	-2.0	-2
2008-09	04	0400299	-2	-2	-2.0	-2	-2	-2.0	-2
